0,0,5
0,1,2
1,0,4
1,1,1
2,0,3
2,1,0
3,0,2
3,1,0
4,0,1
4,1,0
5,0,0
5,1,0
6,0,0
6,1,0
7,0,0
7,1,0
8,0,0
8,1,0
9,0,5
9,1,2
10,0,5
10,1,2
11,0,4
11,1,1
12,0,3
12,1,0
13,0,2
13,1,0
14,0,1
14,1,0
15,0,0
15,1,0
16,0,0
16,1,0
17,0,0
17,1,0
18,0,5
18,1,2
19,0,5
19,1,2
20,0,5
20,1,2
21,0,4
21,1,1
22,0,3
22,1,0
23,0,2
23,1,0
24,0,1
24,1,0
25,0,0
25,1,0
26,0,0
26,1,0
27,0,4
27,1,2
28,0,4
28,1,2
29,0,4
29,1,2
30,0,4
30,1,2
31,0,3
31,1,1
32,0,2
32,1,0
33,0,1
33,1,0
34,0,0
34,1,0
35,0,0
35,1,0
36,0,3
36,1,2
37,0,3
37,1,2
38,0,4
38,1,2
39,0,4
39,1,2
40,0,4
40,1,2
41,0,3
41,1,1
42,0,2
42,1,0
43,0,1
43,1,0
44,0,1
44,1,0
45,0,2
45,1,2
46,0,2
46,1,2
47,0,3
47,1,2
48,0,4
48,1,2
49,0,4
49,1,2
50,0,4
50,1,2
51,0,3
51,1,1
52,0,2
52,1,0
53,0,2
53,1,0
54,0,1
54,1,1
55,0,1
55,1,1
56,0,2
56,1,1
57,0,3
57,1,1
58,0,4
58,1,1
59,0,4
59,1,1
60,0,4
60,1,1
61,0,3
61,1,0
62,0,3
62,1,0
63,0,0
63,1,0
64,0,0
64,1,0
65,0,1
65,1,1
66,0,2
66,1,1
67,0,3
67,1,1
68,0,4
68,1,1
69,0,4
69,1,1
70,0,4
70,1,1
71,0,4
71,1,1
72,0,0
72,1,0
73,0,0
73,1,0
74,0,1
74,1,1
75,0,2
75,1,2
76,0,3
76,1,2
77,0,4
77,1,2
78,0,5
78,1,2
79,0,5
79,1,2
80,0,5
80,1,2
