0,0,0
0,1,3
0,2,3
0,3,3
0,4,3
0,5,3
0,6,3
0,7,3
0,8,3
0,9,2
0,10,5
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,2
0,19,0
0,20,5
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,2
0,28,0
0,29,0
0,30,5
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,2
0,37,0
0,38,0
0,39,0
0,40,5
0,41,0
0,42,0
0,43,0
0,44,0
0,45,2
0,46,0
0,47,0
0,48,0
0,49,0
0,50,5
0,51,0
0,52,0
0,53,0
0,54,2
0,55,0
0,56,0
0,57,0
0,58,0
0,59,0
0,60,5
0,61,0
0,62,0
0,63,2
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,5
0,71,0
0,72,2
0,73,0
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,5
1,0,3
1,1,0
1,2,3
1,3,3
1,4,3
1,5,3
1,6,3
1,7,3
1,8,3
1,9,4
1,10,2
1,11,5
1,12,0
1,13,0
1,14,0
1,15,0
1,16,0
1,17,0
1,18,0
1,19,2
1,20,0
1,21,5
1,22,0
1,23,0
1,24,0
1,25,0
1,26,0
1,27,0
1,28,2
1,29,0
1,30,0
1,31,5
1,32,0
1,33,0
1,34,0
1,35,0
1,36,0
1,37,2
1,38,0
1,39,0
1,40,0
1,41,5
1,42,0
1,43,0
1,44,0
1,45,0
1,46,2
1,47,0
1,48,0
1,49,0
1,50,0
1,51,5
1,52,0
1,53,0
1,54,0
1,55,2
1,56,0
1,57,0
1,58,0
1,59,0
1,60,0
1,61,5
1,62,0
1,63,0
1,64,2
1,65,0
1,66,0
1,67,0
1,68,0
1,69,0
1,70,0
1,71,5
1,72,0
1,73,2
1,74,0
1,75,0
1,76,0
1,77,0
1,78,0
1,79,0
1,80,0
2,0,3
2,1,3
2,2,0
2,3,3
2,4,3
2,5,3
2,6,3
2,7,3
2,8,3
2,9,0
2,10,4
2,11,2
2,12,5
2,13,0
2,14,0
2,15,0
2,16,0
2,17,0
2,18,4
2,19,0
2,20,2
2,21,0
2,22,5
2,23,0
2,24,0
2,25,0
2,26,0
2,27,0
2,28,0
2,29,2
2,30,0
2,31,0
2,32,5
2,33,0
2,34,0
2,35,0
2,36,0
2,37,0
2,38,2
2,39,0
2,40,0
2,41,0
2,42,5
2,43,0
2,44,0
2,45,0
2,46,0
2,47,2
2,48,0
2,49,0
2,50,0
2,51,0
2,52,5
2,53,0
2,54,0
2,55,0
2,56,2
2,57,0
2,58,0
2,59,0
2,60,0
2,61,0
2,62,5
2,63,0
2,64,0
2,65,2
2,66,0
2,67,0
2,68,0
2,69,0
2,70,0
2,71,0
2,72,0
2,73,0
2,74,2
2,75,0
2,76,0
2,77,0
2,78,0
2,79,0
2,80,0
3,0,3
3,1,3
3,2,3
3,3,0
3,4,3
3,5,3
3,6,3
3,7,3
3,8,3
3,9,0
3,10,0
3,11,4
3,12,2
3,13,5
3,14,0
3,15,0
3,16,0
3,17,0
3,18,0
3,19,4
3,20,0
3,21,2
3,22,0
3,23,5
3,24,0
3,25,0
3,26,0
3,27,4
3,28,0
3,29,0
3,30,2
3,31,0
3,32,0
3,33,5
3,34,0
3,35,0
3,36,0
3,37,0
3,38,0
3,39,2
3,40,0
3,41,0
3,42,0
3,43,5
3,44,0
3,45,0
3,46,0
3,47,0
3,48,2
3,49,0
3,50,0
3,51,0
3,52,0
3,53,5
3,54,0
3,55,0
3,56,0
3,57,2
3,58,0
3,59,0
3,60,0
3,61,0
3,62,0
3,63,0
3,64,0
3,65,0
3,66,2
3,67,0
3,68,0
3,69,0
3,70,0
3,71,0
3,72,0
3,73,0
3,74,0
3,75,2
3,76,0
3,77,0
3,78,0
3,79,0
3,80,0
4,0,3
4,1,3
4,2,3
4,3,3
4,4,0
4,5,3
4,6,3
4,7,3
4,8,3
4,9,0
4,10,0
4,11,0
4,12,4
4,13,2
4,14,5
4,15,0
4,16,0
4,17,0
4,18,0
4,19,0
4,20,4
4,21,0
4,22,2
4,23,0
4,24,5
4,25,0
4,26,0
4,27,0
4,28,4
4,29,0
4,30,0
4,31,2
4,32,0
4,33,0
4,34,5
4,35,0
4,36,4
4,37,0
4,38,0
4,39,0
4,40,2
4,41,0
4,42,0
4,43,0
4,44,5
4,45,0
4,46,0
4,47,0
4,48,0
4,49,2
4,50,0
4,51,0
4,52,0
4,53,0
4,54,0
4,55,0
4,56,0
4,57,0
4,58,2
4,59,0
4,60,0
